id,name,max_height,city,max_far,coverage,type1,type2,type3,type4,type5,type6,type7,type8,type9,type10,type11,type12,type13,type14
178765,"RESIDENTIAL- COMMERCIAL, MEDIUM DENSITY-65/240-EP",240.0,101,3.59999990463,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
178766,"RESIDENTIAL- COMMERCIAL, MEDIUM DENSITY-65-A",65.0,101,3.59999990463,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
178767,"RESIDENTIAL- COMMERCIAL, MEDIUM DENSITY-65-N",65.0,101,3.59999990463,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
178768,"RESIDENTIAL- COMMERCIAL, MEDIUM DENSITY-80-D",80.0,101,3.59999990463,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
178769,"RESIDENTIAL- COMMERCIAL, HIGH DENSITY-105-D",105.0,101,4.80000019073,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
178770,"RESIDENTIAL- COMMERCIAL, HIGH DENSITY-130-E",130.0,101,4.80000019073,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
178771,"RESIDENTIAL- COMMERCIAL, HIGH DENSITY-130-V",130.0,101,4.80000019073,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
178772,"RESIDENTIAL- COMMERCIAL, HIGH DENSITY-65-A",65.0,101,4.80000019073,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
178773,"RESIDENTIAL- COMMERCIAL, HIGH DENSITY-65-X",65.0,101,4.80000019073,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
178774,"RESIDENTIAL- COMMERCIAL, HIGH DENSITY-80-A",80.0,101,4.80000019073,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
178775,"RESIDENTIAL- COMMERCIAL, HIGH DENSITY-80-D",80.0,101,4.80000019073,,f,t,t,t,t,t,f,f,f,t,t,t,t,t
180851,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",40.0,101,1.79999995232,,f,t,t,f,f,t,f,f,f,f,f,t,f,f
180991,LIGHT INDUSTRIAL-40-X,40.0,101,5.0,,f,t,t,t,f,t,t,t,f,f,f,t,f,f
181000,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",40.0,101,2.5,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
181005,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",40.0,101,1.79999995232,,f,t,t,f,f,t,f,f,f,f,f,t,f,f
181815,"RESIDENTIAL- HOUSE, ONE FAMILY-OS",0.0,101,,,f,f,t,f,f,f,f,f,f,f,f,t,f,f
181816,COMMUNITY BUSINESS-165-I,165.0,101,3.59999990463,,f,t,t,t,f,t,f,f,f,f,f,t,t,t
181817,COMMUNITY BUSINESS-40-X,40.0,101,3.59999990463,,f,t,t,t,f,t,f,f,f,f,f,t,t,t
181818,"RESIDENTIAL- HOUSE, ONE FAMILY-40/65-X",65.0,101,1.79999995232,,f,t,t,f,f,t,f,f,f,f,f,t,f,f
181819,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",40.0,101,1.79999995232,,f,t,t,f,f,t,f,f,f,f,f,t,f,f
181820,"RESIDENTIAL- HOUSE, ONE FAMILY-55-X",55.0,101,1.79999995232,,f,t,t,f,f,t,f,f,f,f,f,t,f,f
181821,"RESIDENTIAL- HOUSE, ONE FAMILY-65-J",65.0,101,1.79999995232,,f,t,t,f,f,t,f,f,f,f,f,t,f,f
181822,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",40.0,101,1.79999995232,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
181823,"NEIGHBORHOOD COMMERCIAL, CLUSTER-CP",0.0,101,1.79999995232,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
181824,"NEIGHBORHOOD COMMERCIAL, CLUSTER-OS",0.0,101,1.79999995232,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
181825,"RESIDENTIAL- HOUSE, ONE FAMILY- SECONDARY UNIT-40-X",40.0,101,1.79999995232,,f,t,t,f,f,t,f,f,f,f,f,t,f,f
181826,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40/65-X",65.0,101,2.5,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
181827,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",40.0,101,2.5,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
181828,"RESIDENTIAL- HOUSE, TWO FAMILY-160-D",160.0,101,1.79999995232,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
181829,PUBLIC-40-X,40.0,101,5.0,,f,f,t,t,f,t,f,f,f,f,f,t,t,t
181830,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",40.0,101,1.79999995232,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
181831,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-40-X",40.0,101,3.59999990463,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
181832,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-55-X",55.0,101,3.59999990463,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
181833,PUBLIC-65-J,65.0,101,5.0,,f,f,t,t,f,t,f,f,f,f,f,t,t,t
181834,"RESIDENTIAL- HOUSE, TWO FAMILY-CP",0.0,101,,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
181835,"RESIDENTIAL- HOUSE, TWO FAMILY-OS",0.0,101,,,f,f,t,f,f,f,f,f,f,f,f,t,f,f
181836,PUBLIC-HP,0.0,101,,,f,f,t,f,f,f,f,f,f,f,f,t,f,f
181837,PUBLIC-OS,0.0,101,,,f,f,t,f,f,f,f,f,f,f,f,t,f,f
181838,PDR LIGHT INDUSTRIAL BUFFER-40-X,40.0,101,3.0,,f,f,t,t,f,t,f,f,f,f,f,t,f,f
181839,PDR LIGHT INDUSTRIAL BUFFER-65-J,65.0,101,5.0,,f,f,t,t,f,t,f,f,f,f,f,t,f,f
181840,PDR LIGHT INDUSTRIAL BUFFER-OS,0.0,101,2.0,,f,f,t,t,f,t,f,f,f,f,f,t,f,f
181841,"NEIGHBORHOOD COMMERCIAL, SHOPPING CENTER-65-J",65.0,101,5.0,,f,t,t,f,f,f,f,f,f,t,t,t,t,f
181842,"PDR PRODUCTION, DISTRIBUTION, AND REPAIR-40-X",40.0,101,3.0,,f,f,t,t,f,f,f,f,f,f,f,t,f,f
181843,"PDR PRODUCTION, DISTRIBUTION, AND REPAIR-65-J",65.0,101,5.0,,f,f,t,t,f,f,f,f,f,f,f,t,f,f
181844,"PDR PRODUCTION, DISTRIBUTION, AND REPAIR-80-E",80.0,101,5.0,,f,f,t,t,f,f,f,f,f,f,f,t,f,f
181845,"PDR PRODUCTION, DISTRIBUTION, AND REPAIR-OS",0.0,101,2.0,,f,f,t,t,f,f,f,f,f,f,f,t,f,f
181846,"NEIGHBORHOOD COMMERCIAL, SHOPPING CENTER-40-X",40.0,101,5.0,,f,t,t,f,f,f,f,f,f,t,t,t,t,f
181847,"RESIDENTIAL- MIXED, LOW DENSITY-CP",0.0,101,,,f,f,t,f,f,f,f,f,f,f,f,t,f,f
181848,"RESIDENTIAL- MIXED, LOW DENSITY-HP-RA",0.0,101,,,f,f,t,f,f,f,f,f,f,f,f,t,f,f
181849,"RESIDENTIAL- MIXED, LOW DENSITY-OS",0.0,101,,,f,f,t,f,f,f,f,f,f,f,f,t,f,f
181850,SEE HUNTERS POINT REDEVELOPMENT PLAN-HP-RA,0.0,101,,,f,f,t,f,f,f,f,f,f,f,f,t,f,f
181851,LIGHT INDUSTRIAL-40-X,40.0,101,5.0,,f,t,t,t,f,t,t,t,f,f,f,t,f,f
181852,LIGHT INDUSTRIAL-65-J,65.0,101,5.0,,f,t,t,t,f,t,t,t,f,f,f,t,f,f
181853,LIGHT INDUSTRIAL-80-E,80.0,101,5.0,,f,t,t,t,f,t,t,t,f,f,f,t,f,f
181854,"RESIDENTIAL- MIXED, LOW DENSITY-40/65-X",65.0,101,1.79999995232,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
181855,LIGHT INDUSTRIAL-OS,0.0,101,,,f,f,t,f,f,f,f,f,f,f,f,t,f,f
181856,"RESIDENTIAL- MIXED, LOW DENSITY-40-X",40.0,101,1.79999995232,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
181857,HEAVY INDUSTRIAL-40-X,40.0,101,5.0,,f,t,t,t,f,f,t,t,t,f,f,t,f,f
181858,HEAVY INDUSTRIAL-65-J,65.0,101,5.0,,f,t,t,t,f,f,t,t,t,f,f,t,f,f
181859,HEAVY INDUSTRIAL-80-E,80.0,101,5.0,,f,t,t,t,f,f,t,t,t,f,f,t,f,f
181860,PARKMERCED-RESIDENTIAL-65-PM,65.0,101,,,f,f,t,f,f,f,f,f,f,f,f,t,f,f
181861,"RESIDENTIAL- MIXED, LOW DENSITY-40-X",40.0,101,1.79999995232,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
181862,"RESIDENTIAL- MIXED, LOW DENSITY-",0.0,101,1.79999995232,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
181863,PUBLIC-40-X,40.0,101,5.0,,f,f,t,t,f,t,f,f,f,f,f,t,t,t
181864,"RESIDENTIAL- HOUSE, TWO FAMILY-26-X",26.0,101,1.79999995232,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
181865,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",40.0,101,1.79999995232,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
181866,"RESIDENTIAL- HOUSE, ONE FAMILY-26-X",26.0,101,1.79999995232,,f,t,t,f,f,t,f,f,f,f,f,t,f,f
181867,COMMUNITY BUSINESS-OS,0.0,101,5.0,,f,f,t,f,f,f,f,f,f,f,f,t,f,f
181868,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",40.0,101,1.79999995232,,f,t,t,f,f,t,f,f,f,f,f,t,f,f
181869,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",40.0,101,1.79999995232,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
181870,"NEIGHBORHOOD COMMERCIAL, CLUSTER-26-X",26.0,101,1.79999995232,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
181871,"NEIGHBORHOOD COMMERCIAL, CLUSTER-28-X",28.0,101,1.79999995232,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
181872,"RESIDENTIAL- HOUSE, ONE FAMILY-OS",0.0,101,,,f,f,t,f,f,f,f,f,f,f,f,t,f,f
181873,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-26-X",26.0,101,1.79999995232,,t,t,t,f,f,t,f,f,f,f,f,t,f,f
181874,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-28-X",28.0,101,1.79999995232,,t,t,t,f,f,t,f,f,f,f,f,t,f,f
181875,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-40-X",40.0,101,1.79999995232,,t,t,t,f,f,t,f,f,f,f,f,t,f,f
181876,"NEIGHBORHOOD COMMERCIAL, SHOPPING CENTER-40-X",40.0,101,5.0,,f,t,t,f,f,f,f,f,f,t,t,t,t,f
181877,"RESIDENTIAL- MIXED, LOW DENSITY-28-X",28.0,101,1.79999995232,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
181878,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-OS",0.0,101,,,f,f,t,f,f,f,f,f,f,f,f,t,f,f
181879,PARKMERCED-MIXED USE-SOCIAL HEART-65-PM,65.0,101,5.0,,f,f,t,t,f,f,f,f,f,t,f,t,t,f
181880,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",40.0,101,1.79999995232,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
181881,MODERATE SCALE NEIGHBORHOOD COMMERCIAL TRANSIT DISTRICT-120-R-2,120.0,101,3.59999990463,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
181882,MODERATE SCALE NEIGHBORHOOD COMMERCIAL TRANSIT DISTRICT-120-X,120.0,101,3.59999990463,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
181883,MODERATE SCALE NEIGHBORHOOD COMMERCIAL TRANSIT DISTRICT-40-X,40.0,101,3.59999990463,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
181884,MODERATE SCALE NEIGHBORHOOD COMMERCIAL TRANSIT DISTRICT-50-X,50.0,101,3.59999990463,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
181885,MODERATE SCALE NEIGHBORHOOD COMMERCIAL TRANSIT DISTRICT-65-X,65.0,101,3.59999990463,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
181886,RESIDENTIAL TRANSIT ORIENTED DISTRICT-40-X,40.0,101,1.79999995232,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
181887,MODERATE SCALE NEIGHBORHOOD COMMERCIAL TRANSIT DISTRICT-85-X,85.0,101,3.59999990463,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
181888,RESIDENTIAL TRANSIT ORIENTED DISTRICT-50-X,50.0,101,1.79999995232,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
181889,RESIDENTIAL TRANSIT ORIENTED DISTRICT-60/65-X,65.0,101,1.79999995232,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
181890,RESIDENTIAL TRANSIT ORIENTED DISTRICT-85-X,85.0,101,1.79999995232,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
181891,RESIDENTIAL TRANSIT ORIENTED DISTRICT-OS,0.0,101,,,f,f,t,f,f,f,f,f,f,f,f,t,f,f
181892,DOWNTOWN- GENERAL-200-S,200.0,101,6.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
181893,DOWNTOWN- GENERAL-85-X,85.0,101,6.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
181894,PUBLIC-40-X,40.0,101,5.0,,f,f,t,t,f,t,f,f,f,f,f,t,t,t
181895,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",40.0,101,1.79999995232,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
181896,PUBLIC-65-X,65.0,101,5.0,,f,f,t,t,f,t,f,f,f,f,f,t,t,t
181897,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-85-X",85.0,101,3.59999990463,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
181898,"RESIDENTIAL- HOUSE, TWO FAMILY-OS",0.0,101,,,f,f,t,f,f,f,f,f,f,f,f,t,f,f
181899,PUBLIC-85-X,85.0,101,5.0,,f,f,t,t,f,t,f,f,f,f,f,t,t,t
181900,URBAN MIXED USE-68-X,68.0,101,5.0,,f,t,t,t,f,t,t,t,f,t,t,t,t,t
181901,PUBLIC-OS,0.0,101,,,f,f,t,f,f,f,f,f,f,f,f,t,f,f
181902,MODERATE SCALE NEIGHBORHOOD COMMERCIAL TRANSIT DISTRICT-68-X,68.0,101,3.59999990463,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
181903,"RESIDENTIAL- HOUSE, THREE FAMILY-85-X",85.0,101,1.79999995232,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
181904,HEAVY COMMERCIAL-85-X,85.0,101,9.0,,f,f,t,t,t,t,t,t,f,t,t,t,t,t
181905,DOWNTOWN- GENERAL-120/320-R-2,320.0,101,6.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
181906,HAYES NCT-40-X,40.0,101,3.0,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
181907,MODERATE SCALE NEIGHBORHOOD COMMERCIAL TRANSIT DISTRICT-OS,0.0,101,0.0,,f,f,t,f,f,f,f,f,f,f,f,t,f,f
181908,HAYES NCT-50-X,50.0,101,3.0,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
181909,HAYES NCT-65-X,65.0,101,3.0,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
181910,RESIDENTIAL TRANSIT ORIENTED DISTRICT-40-X/50-X,40.0,101,1.79999995232,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
181911,HAYES NCT-40-X/50-X,40.0,101,3.0,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
181912,DOWNTOWN- GENERAL-120-R-2,120.0,101,6.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
181913,DOWNTOWN- GENERAL-130-L,130.0,101,6.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
181914,UPPER MARKET NEIGHBORHOOD COMMERCIAL TRANSIT-40-X,40.0,101,3.0,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
181915,UPPER MARKET NEIGHBORHOOD COMMERCIAL TRANSIT-50/55-X,55.0,101,3.0,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
181916,UPPER MARKET NEIGHBORHOOD COMMERCIAL TRANSIT-50-X,50.0,101,3.0,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
181917,UPPER MARKET NEIGHBORHOOD COMMERCIAL TRANSIT-60/65-X,65.0,101,3.0,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
181918,VALENCIA STREET NEIGHBORHOOD COMMERCIAL TRANSIT-40-X,40.0,101,2.5,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
181919,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",40.0,101,1.79999995232,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
181920,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-50-X",50.0,101,3.59999990463,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
181921,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",40.0,101,1.79999995232,,f,t,t,f,f,t,f,f,f,f,f,t,f,f
181922,"RESIDENTIAL- HOUSE, ONE FAMILY-45-X",45.0,101,1.79999995232,,f,t,t,f,f,t,f,f,f,f,f,t,f,f
181923,"RESIDENTIAL- HOUSE, ONE FAMILY-65-A",65.0,101,1.79999995232,,f,t,t,f,f,t,f,f,f,f,f,t,f,f
181924,"RESIDENTIAL- HOUSE, ONE FAMILY-OS",0.0,101,,,f,f,t,f,f,f,f,f,f,f,f,t,f,f
181925,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-40-X",40.0,101,1.79999995232,,t,t,t,f,f,t,f,f,f,f,f,t,f,f
181926,"RESIDENTIAL- HOUSE, TWO FAMILY-65-A",65.0,101,1.79999995232,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
181927,"NEIGHBORHOOD COMMERCIAL, CLUSTER-OS",0.0,101,1.79999995232,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
181928,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-OS",0.0,101,,,f,f,t,f,f,f,f,f,f,f,f,t,f,f
181929,"RESIDENTIAL- HOUSE, ONE FAMILY- SECONDARY UNIT-40-X",40.0,101,1.79999995232,,f,t,t,f,f,t,f,f,f,f,f,t,f,f
181930,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",40.0,101,2.5,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
181931,"RESIDENTIAL- HOUSE, TWO FAMILY-105-E",105.0,101,1.79999995232,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
181932,PUBLIC-40-X,40.0,101,5.0,,f,f,t,t,f,t,f,f,f,f,f,t,t,t
181933,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-OS",0.0,101,,,f,f,t,f,f,f,f,f,f,f,f,t,f,f
181934,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",40.0,101,1.79999995232,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
181935,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-40-X",40.0,101,3.59999990463,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
181936,"RESIDENTIAL- HOUSE, TWO FAMILY-50-X",50.0,101,1.79999995232,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
181937,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-56-X",56.0,101,3.59999990463,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
181938,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-65-A",65.0,101,3.59999990463,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
181939,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-65-X",65.0,101,3.59999990463,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
181940,"RESIDENTIAL- HOUSE, TWO FAMILY-65-X",65.0,101,1.79999995232,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
181941,24TH STREET- NOE VALLEY NEIGHBORHOOD COMMERCIAL-40-X,40.0,101,1.79999995232,,f,f,t,f,f,f,f,f,f,f,f,t,f,f
181942,"RESIDENTIAL- HOUSE, TWO FAMILY-OS",0.0,101,,,f,f,t,f,f,f,f,f,f,f,f,t,f,f
181943,CASTRO STREET NEIGHBORHOOD COMMERCIAL-40-X,40.0,101,3.0,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
181944,CASTRO STREET NEIGHBORHOOD COMMERCIAL-OS,0.0,101,,,f,f,t,f,f,f,f,f,f,f,f,t,f,f
181945,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",40.0,101,1.79999995232,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
181946,"RESIDENTIAL- HOUSE, THREE FAMILY-50-X",50.0,101,1.79999995232,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
181947,PUBLIC-OS,0.0,101,,,f,f,t,f,f,f,f,f,f,f,f,t,f,f
181948,"RESIDENTIAL- HOUSE, THREE FAMILY-OS",0.0,101,,,f,f,t,f,f,f,f,f,f,f,f,t,f,f
181949,"RESIDENTIAL- MIXED, LOW DENSITY-40-X",40.0,101,1.79999995232,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
181950,UPPER MARKET STREET NEIGHBORHOOD COMMERCIAL-40-X,40.0,101,3.0,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
181951,UPPER MARKET STREET NEIGHBORHOOD COMMERCIAL-50-X,50.0,101,3.0,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
181952,"RESIDENTIAL- MIXED, LOW DENSITY-65-A",65.0,101,1.79999995232,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
181953,"NEIGHBORHOOD COMMERCIAL, SHOPPING CENTER-40-X",40.0,101,5.0,,f,t,t,f,f,f,f,f,f,t,t,t,t,f
181954,"RESIDENTIAL- MIXED, MODERATE DENSITY-40-X",40.0,101,1.79999995232,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
181955,PUBLIC- WATER-OS,0.0,101,,,f,f,t,f,f,f,f,f,f,f,f,t,f,f
181956,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-45-X",45.0,101,2.5,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
181957,PUBLIC-40-X,40.0,101,5.0,,f,f,t,t,f,t,f,f,f,f,f,t,t,t
181958,PUBLIC-45-X,45.0,101,5.0,,f,f,t,t,f,t,f,f,f,f,f,t,t,t
181959,NEIGHBORHOOD COMMERCIAL TRANSIT 1-40-X,40.0,101,1.79999995232,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
181960,NEIGHBORHOOD COMMERCIAL TRANSIT 1-45-X,45.0,101,1.79999995232,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
181961,NEIGHBORHOOD COMMERCIAL TRANSIT-2-45-X,45.0,101,2.5,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
181962,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",40.0,101,1.79999995232,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
181963,"RESIDENTIAL- HOUSE, TWO FAMILY-45-X",45.0,101,1.79999995232,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
181964,PUBLIC-65-A,65.0,101,5.0,,f,f,t,t,f,t,f,f,f,f,f,t,t,t
181965,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",40.0,101,1.79999995232,,f,t,t,f,f,t,f,f,f,f,f,t,f,f
181966,"RESIDENTIAL- HOUSE, ONE FAMILY-45-X",45.0,101,1.79999995232,,f,t,t,f,f,t,f,f,f,f,f,t,f,f
181967,"RESIDENTIAL- MIXED, LOW DENSITY-40-X",40.0,101,1.79999995232,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
181968,OCEAN AVENUE NEIGHBORHOOD COMMERCIAL TRANSIT-28-X,28.0,101,2.5,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
182065,DOWNTOWN- GENERAL-80-X,80.0,101,6.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
181969,OCEAN AVENUE NEIGHBORHOOD COMMERCIAL TRANSIT-40-X,40.0,101,2.5,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
181970,OCEAN AVENUE NEIGHBORHOOD COMMERCIAL TRANSIT-45-X,45.0,101,2.5,,f,t,t,f,f,t,f,f,f,t,f,t,t,f
181971,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-28-X",28.0,101,1.79999995232,,t,t,t,f,f,t,f,f,f,f,f,t,f,f
181972,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-40-X",40.0,101,1.79999995232,,t,t,t,f,f,t,f,f,f,f,f,t,f,f
181973,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-45-X",45.0,101,1.79999995232,,t,t,t,f,f,t,f,f,f,f,f,t,f,f
181974,PUBLIC-28-X,28.0,101,5.0,,f,f,t,t,f,t,f,f,f,f,f,t,t,t
181975,SOUTH OF MARKET RESIDENTIAL ENCLAVE-40-X,40.0,101,5.0,,f,t,t,f,f,f,f,f,f,f,f,t,f,f
181976,SOUTH OF MARKET RESIDENTIAL ENCLAVE-50-X,50.0,101,5.0,,f,t,t,f,f,f,f,f,f,f,f,t,f,f
181977,SOMA SERVICE- LIGHT INDUSTRIAL- RESIDENTIAL-50-X,50.0,101,5.0,,f,t,t,f,t,t,t,t,f,t,f,t,t,f
181978,RINCON HILL DOWNTOWN RESIDENTIAL-105-F,105.0,101,5.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
181979,RINCON HILL DOWNTOWN RESIDENTIAL-105-X,105.0,101,5.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
181980,RINCON HILL DOWNTOWN RESIDENTIAL-65-X,65.0,101,5.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
181981,RINCON HILL DOWNTOWN RESIDENTIAL-84-X,84.0,101,5.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
181982,RINCON HILL DOWNTOWN RESIDENTIAL-85/200-R,200.0,101,5.0,,f,t,t,t,f,t,t,f,f,f,f,t,t,t
181983,"RESIDENTIAL- HOUSE, ONE FAMILY-25-X",25.0,101,5.0,,f,t,t,f,f,t,f,f,f,f,f,t,f,f
181984,"RESIDENTIAL- HOUSE, ONE FAMILY-30-X",30.0,101,5.0,,f,t,t,f,f,t,f,f,f,f,f,t,f,f
181985,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",40.0,101,5.0,,f,t,t,f,f,t,f,f,f,f,f,t,f,f
181986,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-40-X",40.0,101,5.0,,t,t,t,f,f,t,f,f,f,f,f,t,f,f
181987,"RESIDENTIAL- HOUSE, TWO FAMILY-105-D",105.0,101,5.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
181988,SOMA SERVICE/ SECONDARY/ OFFICE-65-X,65.0,101,5.0,,f,t,t,t,t,t,t,t,f,t,f,t,t,t
181989,"RESIDENTIAL- HOUSE, TWO FAMILY-25-X",25.0,101,5.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
181990,"RESIDENTIAL- HOUSE, TWO FAMILY-30-X",30.0,101,5.0,,f,t,t,f,t,t,f,f,f,f,f,t,f,f
